"order_id","customer_id","restaurant","meal_name","address","state_code","order_time","customer_subscription","price_in_order","total_quantity","gender","day_period","weekday","date"
"order_4280","id_1973","Orange Oasis","Fish Broth","Apeldoorn","LI","23","Basic","7.75","2","M","night","Wednesday","15-03-2023"
"order_4281","id_5000","Countryside Cookery","Frozen Dumplings","Zandvoort","LI","12","Basic","10.71","2","M","noon","Friday","17-03-2023"
"order_4282","id_2327","Netherlands Nibbles","Vegetable Broth","Alkmaar","LI","07","Basic","13.18","2","M","morning","Wednesday","22-03-2023"
"order_4283","id_9587","Netherlands Noms","Affogato al Caffe","Zwolle","LI","02","Premium","14.62","2","F","late_night","Sunday","26-03-2023"
"order_4284","id_2345","Cheese Corner","Hummus Mix","Utrecht","LI","08","Basic","14.43","2","M","morning","Monday","10-04-2023"
"order_4285","id_3047","Amsterdam Aromas","Aranciata","Groningen","LI","10","Basic","10.54","2","F","morning","Friday","14-04-2023"
"order_4286","id_7159","Heerlen Harvest","Ricotta Gnocchi","Breda","LI","20","Premium","6.36","2","M","evening","Saturday","15-04-2023"
"order_4287","id_2597","Dutch Dining","Grappa","Amsterdam","LI","13","Basic","8.62","2","M","afternoon","Wednesday","19-04-2023"
"order_4288","id_1793","Windmill Whispers","Ready-to-Eat Sandwich","Alkmaar","LI","05","Premium","16.58","2","F","morning","Sunday","23-04-2023"
"order_4289","id_885","Hague Harvest","Churros","Zaanstad","LI","09","Basic","15.86","2","F","morning","Sunday","23-04-2023"
"order_4290","id_5182","Dyke Delicacies","Pirozhki","Hilversum","LI","22","Basic","4.79","2","M","night","Monday","01-05-2023"
"order_4291","id_2749","Canal Cuisine","Rice Salad Mix","Heerlen","LI","05","Premium","9.27","2","M","morning","Monday","01-05-2023"
"order_4292","id_3326","Dyke Delicacies","Acqua Minerale","Hoofddorp","LI","20","Premium","15.23","2","F","evening","Thursday","04-05-2023"
"order_4293","id_48","Pancake Palace","Frullato","Groningen","LI","08","Premium","12.05","2","F","morning","Sunday","07-05-2023"
"order_4294","id_75","Tulip Treats","Bubur Ayam","Heerlen","LI","16","Basic","11.83","2","F","afternoon","Monday","08-05-2023"
"order_4295","id_3475","Windmill Bites","Pissaladiere","Zeewolde","LI","17","Premium","11.14","2","M","afternoon","Wednesday","17-05-2023"
"order_4296","id_7720","Holland Hors d'oeuvres","Sanbitter","Eindhoven","LI","08","Basic","12.58","2","M","morning","Wednesday","17-05-2023"
"order_4297","id_1461","Gouda Gourmet","Paprikash","Heerlen","LI","06","Basic","4.67","2","F","morning","Thursday","18-05-2023"
"order_4298","id_5302","Windmill Whispers","Hot Chocolate","Leeuwarden","LI","10","Basic","8.85","2","F","morning","Tuesday","30-05-2023"
"order_4299","id_3126","Taste of Tulips","Dolma","Gouda","LI","14","Premium","12.41","2","F","afternoon","Wednesday","31-05-2023"
"order_4300","id_3778","Waffle Wharf","Aranciata","Sittard","LI","19","Premium","10.47","2","F","evening","Saturday","03-06-2023"
"order_4301","id_4269","Dutch Delights","Italian Soda","Haarlemmermeer","LI","01","Basic","9.99","2","M","late_night","Saturday","10-06-2023"
"order_4302","id_2799","Dyke Delicacies","Aebleskiver","Arnhem","LI","07","Premium","16.22","2","M","morning","Monday","12-06-2023"
"order_4303","id_5122","Netherlands Nosh","Pho","Apeldoorn","LI","19","Basic","10.51","2","F","evening","Wednesday","14-06-2023"
"order_4304","id_1026","Heerlen Harvest","Microwave Lasagna","Zeewolde","LI","13","Premium","13.54","2","M","afternoon","Wednesday","14-06-2023"
"order_4305","id_9171","Waffle Warehouse","Croissant","Almere","LI","07","Premium","9.16","2","F","morning","Wednesday","21-06-2023"
"order_4306","id_1555","Bicycle Bistro","Granita","Leeuwarden","LI","18","Premium","5.36","2","M","evening","Thursday","29-06-2023"
"order_4307","id_2958","Dutch Delicacies","Mamaliga","Gouda","LI","03","Premium","16.74","2","M","late_night","Thursday","06-07-2023"
"order_4308","id_5897","Taste of the Tulips","Limoncello","Amstelveen","LI","16","Premium","14.74","2","F","afternoon","Sunday","09-07-2023"
"order_4309","id_6147","Taste of Tulips","Gassosa","Emmen","LI","21","Premium","12.39","2","F","evening","Sunday","09-07-2023"
"order_4310","id_2533","Taste of the Tulips","Kebab","Texel","LI","09","Premium","10.31","2","F","morning","Tuesday","11-07-2023"
"order_4311","id_250","Waffle Wharf","Amaro","Amsterdam","LI","23","Premium","9.53","2","F","night","Friday","14-07-2023"
"order_4312","id_8285","Bicycle Bites","Tabouleh Mix","Roermond","LI","11","Basic","12.94","2","F","morning","Monday","17-07-2023"
"order_4313","id_7054","Bicycle Bites","Ruisleipa","Sittard","LI","02","Premium","9.62","2","F","late_night","Friday","21-07-2023"
"order_4314","id_9117","Holland Hors d'oeuvres","Ready-to-Eat Sandwich","Leiden","LI","07","Premium","10.15","2","F","morning","Monday","24-07-2023"
"order_4315","id_7558","Gouda Gourmet","Digestivo","Groningen","LI","05","Premium","9.93","2","F","morning","Saturday","29-07-2023"
"order_4316","id_3790","Dutch Diners","Lurisia","Groningen","LI","02","Premium","5.62","2","M","late_night","Saturday","05-08-2023"
"order_4317","id_3943","Holland Hors d'oeuvres","Tabouleh Mix","Zaanstad","LI","22","Premium","8.25","2","F","night","Tuesday","08-08-2023"
"order_4318","id_4586","Leeuwarden Feasts","Vermouth","Hoofddorp","LI","17","Basic","6.87","2","M","afternoon","Friday","11-08-2023"
"order_4319","id_3955","Countryside Cookery","Limoncino","Tilburg","LI","07","Basic","7.12","2","M","morning","Friday","11-08-2023"
"order_4320","id_5458","Tasty Tides","Welsh Rarebit","Alkmaar","LI","13","Basic","5.75","2","M","afternoon","Sunday","13-08-2023"
"order_4321","id_1426","Tasty Tides","Microwave Popcorn","Texel","LI","17","Basic","9.94","2","M","afternoon","Thursday","17-08-2023"
"order_4322","id_265","Tasty Tides","Cup Noodles","Zutphen","LI","07","Basic","5.84","2","F","morning","Friday","18-08-2023"
"order_4323","id_2940","Dutch Dining","Fernet-Branca","Amersfoort","LI","23","Basic","13.64","2","F","night","Tuesday","29-08-2023"
"order_4324","id_348","Windmill Whispers","Cedrata","Delft","LI","10","Basic","16.67","2","M","morning","Tuesday","29-08-2023"
"order_4325","id_4459","Utrecht Utopia","Vermouth","Maastricht","LI","10","Basic","16.61","2","F","morning","Friday","01-09-2023"
"order_4326","id_4820","Dutch Dining","Gelato Shake","Groningen","LI","12","Basic","14.52","2","F","noon","Sunday","03-09-2023"
"order_4327","id_291","Tasty Tides","Pierogi","Dronten","LI","18","Basic","4.84","2","M","evening","Monday","04-09-2023"
"order_4328","id_7343","Holland Eats","Acqua Minerale","Nijmegen","LI","07","Premium","5.41","2","F","morning","Sunday","10-09-2023"
"order_4329","id_8958","Holland Hors d'oeuvres","BBQ Sauce Mix","Utrecht","LI","01","Basic","16.09","2","M","late_night","Thursday","28-09-2023"
"order_4330","id_6479","Orange Oasis","Mashed Potatoes","Volendam","LI","21","Premium","6.47","2","M","evening","Thursday","28-09-2023"
"order_4331","id_4496","Tulip Tidbits","Croissant","Enkhuizen","LI","07","Basic","11.65","2","M","morning","Saturday","07-10-2023"
"order_4332","id_9412","Countryside Cookery","Ready-to-Eat Curry","Amersfoort","LI","19","Basic","12.19","2","F","evening","Saturday","07-10-2023"
"order_4333","id_4851","Dutch Dainties","Ready-to-Eat Curry","Amsterdam","LI","17","Basic","16.7","2","M","afternoon","Monday","09-10-2023"
"order_4334","id_2571","Bicycle Bites","Knedle","Leeuwarden","LI","01","Basic","5.57","2","M","late_night","Friday","13-10-2023"
"order_4335","id_8662","Zaan Zest","Lecso","Breda","LI","16","Basic","8.7","2","M","afternoon","Tuesday","17-10-2023"
"order_4336","id_1667","Taste of the Tulips","Chili Mix","Volendam","LI","06","Premium","10.37","2","F","morning","Thursday","19-10-2023"
"order_4337","id_3659","Heerlen Harvest","Bouillabaisse","Emmen","LI","16","Premium","7.39","2","M","afternoon","Sunday","22-10-2023"
"order_4338","id_6776","Tulip Treats","Ready-to-Eat Curry","Amstelveen","LI","23","Premium","4.39","2","F","night","Thursday","26-10-2023"
"order_4339","id_7572","Hague Harvest","Wienerschnitzel","The Hague","LI","21","Basic","13.49","2","M","evening","Sunday","05-11-2023"
"order_4340","id_368","Dutch Dining","Extra Dry","Alkmaar","LI","19","Premium","6.36","2","F","evening","Sunday","05-11-2023"
"order_4341","id_353","Holland Hors d'oeuvres","Affogato al Caffe","Gouda","LI","04","Basic","11.44","2","M","late_night","Monday","06-11-2023"
"order_4342","id_5236","Dutch Diners","Quinoa Salad Mix","Roermond","LI","21","Basic","16.09","2","M","evening","Wednesday","08-11-2023"
"order_4343","id_98","Waffle Warehouse","Couscous Salad Mix","Zandvoort","LI","02","Basic","8.15","2","M","late_night","Thursday","09-11-2023"
"order_4344","id_7495","Friesland Fusion","Bakewell Tart","Emmen","LI","20","Premium","14.93","2","M","evening","Friday","10-11-2023"
"order_4345","id_2212","Amsterdam Aromas","Tartiflette","Amersfoort","LI","07","Basic","5.38","2","F","morning","Tuesday","14-11-2023"
"order_4346","id_6663","Cheese Corner","Tete de Moine","The Hague","LI","22","Basic","7.66","2","F","night","Friday","17-11-2023"
"order_4347","id_6583","Holland Eats","Bouillabaisse","The Hague","LI","16","Basic","5.26","2","M","afternoon","Monday","20-11-2023"
"order_4348","id_5489","Taste of Tulips","Limoncello","Delft","LI","04","Premium","10.53","2","F","late_night","Friday","24-11-2023"
"order_4349","id_2810","Windmill Bites","Maultaschen","Hoofddorp","LI","10","Basic","8.64","2","F","morning","Saturday","25-11-2023"
"order_4350","id_8122","Dyke Delights","Pyttipanna","Texel","LI","00","Basic","6.41","2","M","late_night","Friday","01-12-2023"
"order_4351","id_641","Amsterdam Aromas","Kebab","Leeuwarden","LI","08","Basic","5.43","2","F","morning","Wednesday","06-12-2023"
"order_4352","id_5813","Netherlands Nosh","Scotch Egg","Delft","LI","21","Premium","11.21","2","F","evening","Friday","08-12-2023"
"order_4353","id_8544","Amsterdam Aromas","Alfredo Sauce Mix","Assen","LI","23","Basic","8.08","2","M","night","Tuesday","12-12-2023"
"order_4354","id_3660","Waffle Warehouse","Brio","Lelystad","LI","03","Basic","13.33","4","F","late_night","Sunday","13-02-2022"
"order_4355","id_3988","Netherlands Nosh","Lutefisk","Gouda","LI","06","Basic","14.62","4","F","morning","Thursday","17-02-2022"
"order_4356","id_9061","Hague Harvest","Maultaschen","Zandvoort","LI","19","Basic","12.06","4","M","evening","Thursday","24-02-2022"
"order_4357","id_2243","Friesland Fusion","Gibanica","Volendam","LI","16","Basic","7.08","4","M","afternoon","Thursday","24-02-2022"
"order_4358","id_3012","Dutch Diners","Ruisleipa","Enschede","LI","05","Basic","9.62","4","F","morning","Saturday","26-02-2022"
"order_4359","id_6058","Holland Eats","Tiramisu","Middelburg","LI","14","Basic","5.19","4","M","afternoon","Monday","07-03-2022"
"order_4360","id_1049","Waffle Warehouse","Tonica","Nijmegen","LI","19","Basic","14.65","4","M","evening","Friday","11-03-2022"
"order_4361","id_1931","Tulip Tidbits","Paprikash","Gouda","LI","01","Premium","6.28","4","F","late_night","Friday","11-03-2022"
"order_4362","id_9619","Netherlands Nibbles","Macchiato","Utrecht","LI","07","Premium","10.04","4","F","morning","Saturday","12-03-2022"
"order_4363","id_1292","Canal City Cuisine","Bulgur Salad Mix","Zandvoort","LI","16","Basic","6.39","4","M","afternoon","Monday","21-03-2022"
"order_4364","id_2910","Polder Patisserie","Mashed Potatoes","Haarlem","LI","08","Premium","9.02","4","F","morning","Tuesday","22-03-2022"
"order_4365","id_8509","Tulip Tidbits","Rosti","Zutphen","LI","18","Premium","10.97","4","F","evening","Sunday","27-03-2022"
"order_4366","id_6067","Cheese Chalet","Vermouth","Maastricht","LI","00","Premium","10.39","4","M","late_night","Sunday","27-03-2022"
"order_4367","id_3635","Cheese Corner","Salsa Mix","Texel","LI","12","Basic","16.44","4","F","noon","Tuesday","29-03-2022"
"order_4368","id_6335","Orange Oasis","Affogato al Caffe","Nijmegen","LI","12","Premium","16.48","4","F","noon","Friday","01-04-2022"
"order_4369","id_6469","Dutch Dainties","Rinderroulade","Zeewolde","LI","04","Premium","4.63","4","M","late_night","Thursday","07-04-2022"
"order_4370","id_8372","Dyke Delights","Risotto","Leeuwarden","LI","11","Premium","8.18","4","F","morning","Monday","11-04-2022"
"order_4371","id_117","Pancake Palace","Sambuca","Zeewolde","LI","22","Basic","13.86","4","F","night","Saturday","16-04-2022"
"order_4372","id_943","Maastricht Morsels","Ready-to-Eat Sandwich","Enschede","LI","03","Premium","9.14","4","F","late_night","Sunday","17-04-2022"
"order_4373","id_5432","Bicycle Bites","Sgroppino","Arnhem","LI","10","Basic","7.8","4","F","morning","Wednesday","20-04-2022"
"order_4374","id_3723","Dyke Delights","Potato Latkes","The Hague","LI","20","Basic","5.45","4","M","evening","Wednesday","20-04-2022"
"order_4375","id_8115","Delft Delights","Hummus Mix","Zeewolde","LI","15","Premium","5.51","4","M","afternoon","Wednesday","20-04-2022"
"order_4376","id_4881","Holland Eats","Gyros","Breda","LI","15","Premium","14.91","4","M","afternoon","Friday","29-04-2022"
"order_4377","id_4805","Orange Oasis","BBQ Sauce Mix","Eindhoven","LI","07","Basic","9.34","4","M","morning","Thursday","05-05-2022"
"order_4378","id_7849","Gouda Grill","Corretto","Eindhoven","LI","22","Premium","13.89","4","M","night","Friday","06-05-2022"
"order_4379","id_7856","Holland Hors d'oeuvres","Granita","Groningen","LI","20","Premium","9.55","4","F","evening","Wednesday","11-05-2022"
"order_4380","id_5131","Heerlen Harvest","Cevapi","Hoofddorp","LI","02","Premium","15.14","4","M","late_night","Thursday","12-05-2022"
"order_4381","id_6879","Dutch Delights","Pyttipanna","Middelburg","LI","02","Premium","14.52","4","M","late_night","Monday","16-05-2022"
"order_4382","id_1503","Netherlands Nibbles","Mamaliga","Enschede","LI","19","Premium","11.47","4","M","evening","Monday","16-05-2022"
"order_4383","id_5178","Dutch Diners","Limoncino","Eindhoven","LI","16","Premium","13.32","4","M","afternoon","Tuesday","17-05-2022"
"order_4384","id_2813","Canal City Cuisine","Bakewell Tart","Alkmaar","LI","01","Basic","14.04","4","F","late_night","Wednesday","25-05-2022"
"order_4385","id_8482","Dyke Delicacies","Ready-to-Eat Sandwich","Leiden","LI","03","Premium","5.9","4","M","late_night","Friday","27-05-2022"
"order_4386","id_5063","Canal Cuisine","Espresso","Enschede","LI","05","Basic","10.15","4","F","morning","Saturday","28-05-2022"
"order_4387","id_68","Windmill Bites","Bellini","Almere","LI","00","Premium","10.26","4","M","late_night","Sunday","29-05-2022"
"order_4388","id_7823","Netherlands Nosh","Cake Mix","Assen","LI","06","Basic","11.53","4","F","morning","Tuesday","31-05-2022"
"order_4389","id_2945","Utrecht Utopia","Churros","Heerlen","LI","12","Premium","14.55","4","M","noon","Wednesday","08-06-2022"
"order_4390","id_5405","Taste of Tulips","Lingonberry Jam","Breda","LI","12","Basic","13.95","4","M","noon","Sunday","12-06-2022"
"order_4391","id_2614","Hague Harvest","Pudding","Amersfoort","LI","19","Basic","9.61","4","M","evening","Monday","13-06-2022"
"order_4392","id_3909","Tasty Tides","Palt","Amstelveen","LI","13","Basic","15.95","4","M","afternoon","Monday","13-06-2022"
"order_4393","id_9082","Countryside Cookery","Smorrebrod","Leeuwarden","LI","01","Basic","5.9","4","F","late_night","Thursday","16-06-2022"
"order_4394","id_2094","Tulip Treats","Fish Broth","Hoofddorp","LI","21","Basic","11.04","4","M","evening","Wednesday","22-06-2022"
"order_4395","id_3434","Waffle Warehouse","Bundner Nusstorte","Almere","LI","17","Basic","6.64","4","F","afternoon","Wednesday","22-06-2022"
"order_4396","id_3379","Orange Oasis","Salmiakki","Nijmegen","LI","07","Basic","11.08","4","M","morning","Sunday","26-06-2022"
"order_4397","id_334","Friesland Fusion","Pissaladiere","Lelystad","LI","19","Premium","14.13","4","M","evening","Monday","27-06-2022"
"order_4398","id_1319","Netherlands Nosh","Beef Broth","Delft","LI","22","Basic","15.5","4","M","night","Tuesday","28-06-2022"
"order_4399","id_2598","Netherlands Noms","Coffee","Amersfoort","LI","06","Premium","7.3","4","F","morning","Wednesday","29-06-2022"
"order_4400","id_6609","Taste of Tulips","Irish Coffee","Gouda","LI","01","Basic","7.43","4","M","late_night","Saturday","02-07-2022"
"order_4401","id_6772","Netherlands Nosh","Cake Mix","Enschede","LI","17","Premium","12.25","4","F","afternoon","Sunday","03-07-2022"
"order_4402","id_4408","Maastricht Morsels","Bacalhau a Bras","Groningen","LI","14","Basic","7.05","4","F","afternoon","Monday","04-07-2022"
"order_4403","id_2505","Dutch Dining","Saffron Risotto","Amstelveen","LI","21","Premium","12.65","4","M","evening","Monday","04-07-2022"
"order_4404","id_172","Zaan Zest","Oatmeal","Zwolle","LI","20","Basic","12.63","4","M","evening","Thursday","07-07-2022"
"order_4405","id_8733","Pancake Palace","Sambuca","Amersfoort","LI","13","Premium","5.72","4","M","afternoon","Saturday","09-07-2022"
"order_4406","id_607","Tasty Tides","Risotto","Alkmaar","LI","19","Basic","8.85","4","M","evening","Sunday","10-07-2022"
"order_4407","id_5203","Cheese Chalet","Limonata","Roermond","LI","22","Premium","6.32","4","F","night","Monday","11-07-2022"
"order_4408","id_4027","Netherlands Nibbles","Pudding","Gouda","LI","21","Basic","16.84","4","M","evening","Monday","11-07-2022"
"order_4409","id_4560","Windmill Whispers","Chinotto","Zaanstad","LI","23","Basic","16.0","4","M","night","Thursday","14-07-2022"
"order_4410","id_4941","Leeuwarden Feasts","Ricotta Gnocchi","Lelystad","LI","17","Premium","14.37","4","F","afternoon","Thursday","14-07-2022"
"order_4411","id_9001","Gouda Gourmet","Beef Broth","Zutphen","LI","16","Basic","14.42","4","F","afternoon","Friday","15-07-2022"
"order_4412","id_6056","Taste of the Tulips","Cedrata","Zwolle","LI","00","Basic","9.11","4","F","late_night","Saturday","23-07-2022"
